"","post.PlayerID","post.FirstName","post.LastName","post.POSSG","post.TIME","post.FGAG","transition.PlayerID","transition.FirstName","transition.LastName","transition.POSSG","transition.TIME","transition.FGAG","isolation.PlayerID","isolation.FirstName","isolation.LastName","isolation.POSSG","isolation.TIME","isolation.FGAG","PRBallHandler.PlayerID","PRBallHandler.FirstName","PRBallHandler.LastName","PRBallHandler.POSSG","PRBallHandler.TIME","PRBallHandler.FGAG","PRRollMan.PlayerID","PRRollMan.FirstName","PRRollMan.LastName","PRRollMan.POSSG","PRRollMan.TIME","PRRollMan.FGAG","spotup.PlayerID","spotup.FirstName","spotup.LastName","spotup.POSSG","spotup.TIME","spotup.FGAG","handOff.PlayerID","handOff.FirstName","handOff.LastName","handOff.POSSG","handOff.TIME","handOff.FGAG","cut.PlayerID","cut.FirstName","cut.LastName","cut.POSSG","cut.TIME","cut.FGAG","OffRebound.PlayerID","OffRebound.FirstName","OffRebound.LastName","OffRebound.POSSG","OffRebound.TIME","OffRebound.FGAG","misc.PlayerID","misc.FirstName","misc.LastName","misc.POSSG","misc.TIME","misc.FGAG"
"11",2585,"Zaza","Pachulia",0.35294117647059,7.7669901847839,0.17647058823529,2585,"Zaza","Pachulia",0.23529411764706,5.1779899597168,0.19117647058824,2585,"Zaza","Pachulia",0.17647058823529,3.8835000991821,0.10294117647059,2585,"Zaza","Pachulia",0,0,0,2585,"Zaza","Pachulia",0.55882352941176,12.297699928284,0.36764705882353,2585,"Zaza","Pachulia",0.32352941176471,7.1197400093079,0.27941176470588,2585,"Zaza","Pachulia",0,0,0,2585,"Zaza","Pachulia",1.0294117647059,22.653699874878,0.76470588235294,2585,"Zaza","Pachulia",0.95588235294118,21.035600662231,0.76470588235294,2585,"Zaza","Pachulia",0.89705882352941,19.741100311279,0.19117647058824
"12",2594,"Kyle","Korver",0,0,0,2594,"Kyle","Korver",0.5,8.1632699966431,0.4375,2594,"Kyle","Korver",0.055555555555556,0.64239799976349,0.055555555555556,2594,"Kyle","Korver",0.1875,3.0612199306488,0.1875,2594,"Kyle","Korver",0.037037037037037,0.42826598882675,0.037037037037037,2594,"Kyle","Korver",1.4375,23.469400405884,1.3125,2594,"Kyle","Korver",1,16.326499938965,0.875,2594,"Kyle","Korver",0.12962962962963,1.498929977417,0.092592592592593,2594,"Kyle","Korver",0.055555555555556,0.64239799976349,0.037037037037037,2594,"Kyle","Korver",0.9375,15.306099891663,0
"13",2730,"Dwight","Howard",2.2222222222222,18.867900848389,1.4444444444444,2730,"Dwight","Howard",0.55555555555556,4.7169799804688,0.44444444444444,2730,"Dwight","Howard",0.55555555555556,4.7169799804688,0.44444444444444,2730,"Dwight","Howard",0,0,0,2730,"Dwight","Howard",1.8888888888889,16.037700653076,1.3333333333333,2730,"Dwight","Howard",0.66666666666667,5.6603798866272,0.44444444444444,2730,"Dwight","Howard",0,0,0,2730,"Dwight","Howard",2.3333333333333,19.81130027771,2.1111111111111,2730,"Dwight","Howard",2.1111111111111,17.924499511719,1.3333333333333,2730,"Dwight","Howard",1.2222222222222,10.377400398254,0
"14",2733,"Shaun","Livingston",0.5,11.808099746704,0.421875,2733,"Shaun","Livingston",0.9375,22.140199661255,0.71875,2733,"Shaun","Livingston",0.25,5.9040598869324,0.25,2733,"Shaun","Livingston",0.390625,9.2250900268555,0.28125,2733,"Shaun","Livingston",0.03125,0.73800700902939,0.015625,2733,"Shaun","Livingston",0.171875,4.0590400695801,0.171875,2733,"Shaun","Livingston",0.09375,2.2140200138092,0.0625,2733,"Shaun","Livingston",1.09375,25.830299377441,0.96875,2733,"Shaun","Livingston",0.265625,6.2730598449707,0.21875,2733,"Shaun","Livingston",0.46875,11.070099830627,0.171875
"15",2734,"Devin","Harris",0,0,0,2734,"Devin","Harris",1.1470588235294,16.993499755859,0.79411764705882,2734,"Devin","Harris",0.13235294117647,1.9607800245285,0.088235294117647,2734,"Devin","Harris",1.2941176470588,19.172100067139,0.88235294117647,2734,"Devin","Harris",0.088235294117647,1.3071899414062,0.073529411764706,2734,"Devin","Harris",2.3235294117647,34.422698974609,2.0441176470588,2734,"Devin","Harris",0.27941176470588,4.1394300460815,0.19117647058824,2734,"Devin","Harris",0.30882352941176,4.5751600265503,0.26470588235294,2734,"Devin","Harris",0.073529411764706,1.0893199443817,0.058823529411765,2734,"Devin","Harris",0.41176470588235,6.1002202033997,0.16176470588235
"16",2736,"Luol","Deng",0.72727272727273,11.03450012207,0.5,2736,"Luol","Deng",1.4090909090909,21.379299163818,1.1818181818182,2736,"Luol","Deng",0.090909090909091,1.3793100118637,0.090909090909091,2736,"Luol","Deng",0.18181818181818,2.7586200237274,0.090909090909091,2736,"Luol","Deng",0.13636363636364,2.0689699649811,0.13636363636364,2736,"Luol","Deng",1.9090909090909,28.96549987793,1.7727272727273,2736,"Luol","Deng",0.090909090909091,1.3793100118637,0.045454545454545,2736,"Luol","Deng",0.77272727272727,11.724100112915,0.68181818181818,2736,"Luol","Deng",0.45454545454545,6.8965501785278,0.40909090909091,2736,"Luol","Deng",0.54545454545455,8.2758598327637,0.18181818181818
"17",2738,"Andre","Iguodala",0.058823529411765,1.04438996315,0.044117647058824,2738,"Andre","Iguodala",1.2794117647059,22.715400695801,0.88235294117647,2738,"Andre","Iguodala",0.17647058823529,3.1331601142883,0.16176470588235,2738,"Andre","Iguodala",0.27941176470588,4.9608402252197,0.20588235294118,2738,"Andre","Iguodala",0.13235294117647,2.349869966507,0.088235294117647,2738,"Andre","Iguodala",1.9558823529412,34.725799560547,1.8235294117647,2738,"Andre","Iguodala",0.20588235294118,3.6553499698639,0.16176470588235,2738,"Andre","Iguodala",0.79411764705882,14.099200248718,0.67647058823529,2738,"Andre","Iguodala",0.14705882352941,2.6109700202942,0.14705882352941,2738,"Andre","Iguodala",0.47058823529412,8.3550901412964,0.10294117647059
"18",2747,"JR","Smith",0.18181818181818,2.1052598953247,0.18181818181818,2747,"JR","Smith",1.5454545454545,17.89469909668,1.2727272727273,2747,"JR","Smith",0.72727272727273,8.4210500717163,0.54545454545455,2747,"JR","Smith",1.6363636363636,18.947399139404,1.2727272727273,2747,"JR","Smith",0,0,0,2747,"JR","Smith",1.5454545454545,17.89469909668,1.4545454545455,2747,"JR","Smith",1.2727272727273,14.736800193787,0.90909090909091,2747,"JR","Smith",0.090909090909091,1.0526299476624,0,2747,"JR","Smith",0,0,0,2747,"JR","Smith",0.27272727272727,3.1578900814056,0.27272727272727
"19",2772,"Trevor","Ariza",0.41860465116279,2.8985500335693,0.23255813953488,2772,"Trevor","Ariza",2.3076923076923,21.352300643921,2,2772,"Trevor","Ariza",0.38461538461538,3.5587201118469,0.23076923076923,2772,"Trevor","Ariza",1.2692307692308,11.743800163269,0.88461538461538,2772,"Trevor","Ariza",0.23076923076923,2.1352300643921,0.19230769230769,2772,"Trevor","Ariza",3.5,32.384300231934,3.0384615384615,2772,"Trevor","Ariza",0.51162790697674,3.5426700115204,0.48837209302326,2772,"Trevor","Ariza",0.42307692307692,3.914589881897,0.34615384615385,2772,"Trevor","Ariza",0.30769230769231,2.8469800949097,0.30769230769231,2772,"Trevor","Ariza",0.76923076923077,7.1174402236938,0.19230769230769
"20",101106,"Andrew","Bogut",0.18181818181818,4.4444398880005,0.18181818181818,101106,"Andrew","Bogut",0.36363636363636,8.8888902664185,0.27272727272727,101106,"Andrew","Bogut",0.090909090909091,2.2222199440002,0.090909090909091,101106,"Andrew","Bogut",0,0,0,101106,"Andrew","Bogut",0.54545454545455,13.333299636841,0.45454545454545,101106,"Andrew","Bogut",0,0,0,101106,"Andrew","Bogut",0,0,0,101106,"Andrew","Bogut",1,24.444400787354,1,101106,"Andrew","Bogut",1,24.444400787354,1,101106,"Andrew","Bogut",0.90909090909091,22.222200393677,0.27272727272727
"21",101107,"Marvin ","Williams",0.62666666666667,6.3599500656128,0.57333333333333,101107,"Marvin ","Williams",1.3466666666667,13.667099952698,1.16,101107,"Marvin ","Williams",0.026666666666667,0.27063599228859,0.026666666666667,101107,"Marvin ","Williams",0.066666666666667,0.67659002542496,0.066666666666667,101107,"Marvin ","Williams",1.4133333333333,14.343700408936,1.2266666666667,101107,"Marvin ","Williams",3.9466666666667,40.054100036621,3.8,101107,"Marvin ","Williams",0.093333333333333,0.94722598791122,0.093333333333333,101107,"Marvin ","Williams",0.69333333333333,7.0365400314331,0.58666666666667,101107,"Marvin ","Williams",0.57333333333333,5.81866979599,0.54666666666667,101107,"Marvin ","Williams",0.58666666666667,5.953989982605,0.14666666666667
"22",101108,"Chris","Paul",0.8135593220339,5.0209197998047,0.66101694915254,101108,"Chris","Paul",1.7457627118644,10.77410030365,1.135593220339,101108,"Chris","Paul",4.6610169491525,28.765699386597,4.1186440677966,101108,"Chris","Paul",5.8983050847458,36.401699066162,4.1525423728814,101108,"Chris","Paul",0.016949152542373,0.10460299998522,0.016949152542373,101108,"Chris","Paul",1.0508474576271,6.4853601455688,0.93220338983051,101108,"Chris","Paul",0.66101694915254,4.0795001983643,0.59322033898305,101108,"Chris","Paul",0.084745762711864,0.52301299571991,0.067796610169492,101108,"Chris","Paul",0.20338983050847,1.2552299499512,0.16949152542373,101108,"Chris","Paul",1.0169491525424,6.276150226593,0.32203389830508
"23",101109,"Raymond","Felton",0,0,0,101109,"Raymond","Felton",0.79411764705882,17.419399261475,0.73529411764706,101109,"Raymond","Felton",0.35294117647059,7.7419400215149,0.35294117647059,101109,"Raymond","Felton",2.0294117647059,44.516101837158,1.6470588235294,101109,"Raymond","Felton",0.029411764705882,0.64516097307205,0.029411764705882,101109,"Raymond","Felton",1,21.935499191284,0.97058823529412,101109,"Raymond","Felton",0.14705882352941,3.2258100509644,0.11764705882353,101109,"Raymond","Felton",0.058823529411765,1.2903200387955,0.029411764705882,101109,"Raymond","Felton",0,0,0,101109,"Raymond","Felton",0.11764705882353,2.5806500911713,0.058823529411765
"24",101112,"Channing","Frye",0.44444444444444,11.764699935913,0.33333333333333,101112,"Channing","Frye",0.18518518518519,4.9019598960876,0.18518518518519,101112,"Channing","Frye",0.18518518518519,4.9019598960876,0.18518518518519,101112,"Channing","Frye",0,0,0,101112,"Channing","Frye",0.59259259259259,15.68630027771,0.55555555555556,101112,"Channing","Frye",1.5185185185185,40.196098327637,1.4074074074074,101112,"Channing","Frye",0.11111111111111,2.9411799907684,0.11111111111111,101112,"Channing","Frye",0.11111111111111,2.9411799907684,0.074074074074074,101112,"Channing","Frye",0,0,0,101112,"Channing","Frye",0.48148148148148,12.745100021362,0.25925925925926
"25",101123,"Gerald","Green",0.054794520547945,0.60698002576828,0.054794520547945,101123,"Gerald","Green",1.3698630136986,15.174500465393,1.2191780821918,101123,"Gerald","Green",0.31506849315068,3.4901399612427,0.27397260273973,101123,"Gerald","Green",0.61643835616438,6.8285298347473,0.52054794520548,101123,"Gerald","Green",0.26027397260274,2.8831601142883,0.23287671232877,101123,"Gerald","Green",3.8904109589041,43.095600128174,3.6301369863014,101123,"Gerald","Green",0.50684931506849,5.6145701408386,0.3972602739726,101123,"Gerald","Green",0.17808219178082,1.9726899862289,0.17808219178082,101123,"Gerald","Green",0.17808219178082,1.9726899862289,0.17808219178082,101123,"Gerald","Green",0.36986301369863,4.097119808197,0.10958904109589
"26",101133,"Ian","Mahinmi",0.17647058823529,3.8709700107574,0.17647058823529,101133,"Ian","Mahinmi",0.29411764705882,6.4516100883484,0.23529411764706,101133,"Ian","Mahinmi",0.058823529411765,1.2903200387955,0.058823529411765,101133,"Ian","Mahinmi",0,0,0,101133,"Ian","Mahinmi",0.82352941176471,18.064500808716,0.47058823529412,101133,"Ian","Mahinmi",0.44117647058824,9.6774196624756,0.38235294117647,101133,"Ian","Mahinmi",0,0,0,101133,"Ian","Mahinmi",1.0588235294118,23.225799560547,0.73529411764706,101133,"Ian","Mahinmi",1,21.935499191284,0.91176470588235,101133,"Ian","Mahinmi",0.61764705882353,13.548399925232,0.058823529411765
"27",101139,"CJ","Miles",0.15384615384615,1.6666699647903,0.15384615384615,101139,"CJ","Miles",1.1538461538462,12.5,0.92307692307692,101139,"CJ","Miles",0.05,0.82644599676132,0.025,101139,"CJ","Miles",0.69230769230769,7.5,0.53846153846154,101139,"CJ","Miles",0.23076923076923,2.5,0.23076923076923,101139,"CJ","Miles",3.0769230769231,33.333301544189,2.9230769230769,101139,"CJ","Miles",0.4,6.6115698814392,0.3,101139,"CJ","Miles",0.05,0.82644599676132,0.05,101139,"CJ","Miles",0.2,3.3057899475098,0.125,101139,"CJ","Miles",0.53846153846154,5.8333301544189,0.076923076923077
"28",101141,"Ersan","Ilyasova",0.25373134328358,3.695650100708,0.19402985074627,101141,"Ersan","Ilyasova",0.94029850746269,13.695699691772,0.85074626865672,101141,"Ersan","Ilyasova",0.044776119402985,0.65217399597168,0.044776119402985,101141,"Ersan","Ilyasova",0.029850746268657,0.43478301167488,0.014925373134328,101141,"Ersan","Ilyasova",0.83582089552239,12.173899650574,0.76119402985075,101141,"Ersan","Ilyasova",1.9402985074627,28.260900497437,1.7014925373134,101141,"Ersan","Ilyasova",0.16417910447761,2.3912999629974,0.14925373134328,101141,"Ersan","Ilyasova",0.95522388059701,13.913000106812,0.80597014925373,101141,"Ersan","Ilyasova",0.95522388059701,13.913000106812,0.85074626865672,101141,"Ersan","Ilyasova",0.53731343283582,7.8260898590088,0.1044776119403
"29",101150,"Lou","Williams",0,0,0,101150,"Lou","Williams",2.44,11.992099761963,1.7866666666667,101150,"Lou","Williams",1.8666666666667,9.1743097305298,1.5466666666667,101150,"Lou","Williams",11.106666666667,54.587200164795,8.0266666666667,101150,"Lou","Williams",0.066666666666667,0.32765400409698,0.066666666666667,101150,"Lou","Williams",1.68,8.2568798065186,1.48,101150,"Lou","Williams",1.3866666666667,6.8151998519897,1.08,101150,"Lou","Williams",0.18666666666667,0.91743099689484,0.13333333333333,101150,"Lou","Williams",0.29333333333333,1.4416799545288,0.25333333333333,101150,"Lou","Williams",0.78666666666667,3.8663198947906,0.30666666666667
"30",101161,"Amir","Johnson",0.13725490196078,3.1963500976562,0.098039215686275,101161,"Amir","Johnson",0.50980392156863,11.872099876404,0.3921568627451,101161,"Amir","Johnson",0.019607843137255,0.45662099123001,0.019607843137255,101161,"Amir","Johnson",0.019607843137255,0.45662099123001,0.019607843137255,101161,"Amir","Johnson",0.52941176470588,12.328800201416,0.47058823529412,101161,"Amir","Johnson",0.70588235294118,16.438400268555,0.6078431372549,101161,"Amir","Johnson",0,0,0,101161,"Amir","Johnson",1.0196078431373,23.744300842285,0.82352941176471,101161,"Amir","Johnson",0.66666666666667,15.525099754333,0.58823529411765,101161,"Amir","Johnson",0.68627450980392,15.981699943542,0.058823529411765
"31",101162,"Marcin","Gortat",0.53191489361702,9.689920425415,0.38297872340426,101162,"Marcin","Gortat",0.31914893617021,5.8139500617981,0.21276595744681,101162,"Marcin","Gortat",0.021276595744681,0.38759699463844,0.021276595744681,101162,"Marcin","Gortat",0,0,0,101162,"Marcin","Gortat",1.7446808510638,31.782899856567,1.5531914893617,101162,"Marcin","Gortat",0.14893617021277,2.713180065155,0.1063829787234,101162,"Marcin","Gortat",0,0,0,101162,"Marcin","Gortat",1.063829787234,19.379800796509,0.93617021276596,101162,"Marcin","Gortat",0.85106382978723,15.50389957428,0.72340425531915,101162,"Marcin","Gortat",0.80851063829787,14.728699684143,0.021276595744681
"32",101181,"Jose","Calderon",0,0,0,101181,"Jose","Calderon",0.24489795918367,7.4534201622009,0.081632653061224,101181,"Jose","Calderon",0.040816326530612,1.2422399520874,0.040816326530612,101181,"Jose","Calderon",1.4489795918367,44.09939956665,1.0816326530612,101181,"Jose","Calderon",0,0,0,101181,"Jose","Calderon",0.83673469387755,25.465799331665,0.77551020408163,101181,"Jose","Calderon",0.40816326530612,12.422400474548,0.3469387755102,101181,"Jose","Calderon",0.061224489795918,1.8633500337601,0.061224489795918,101181,"Jose","Calderon",0,0,0,101181,"Jose","Calderon",0.18367346938776,5.5900602340698,0.020408163265306
"33",200746,"LaMarcus","Aldridge",8.641975308642,42.682899475098,6.9753086419753,200746,"LaMarcus","Aldridge",0.80246913580247,3.9634099006653,0.69135802469136,200746,"LaMarcus","Aldridge",0.64197530864198,3.1707301139832,0.50617283950617,200746,"LaMarcus","Aldridge",0.024691358024691,0.12195099890232,0.012345679012346,200746,"LaMarcus","Aldridge",3.9259259259259,19.390199661255,3.4320987654321,200746,"LaMarcus","Aldridge",1.3950617283951,6.8902401924133,1.3086419753086,200746,"LaMarcus","Aldridge",0.024691358024691,0.12195099890232,0.012345679012346,200746,"LaMarcus","Aldridge",1.5925925925926,7.8658499717712,1.2222222222222,200746,"LaMarcus","Aldridge",2.0740740740741,10.243900299072,1.7283950617284,200746,"LaMarcus","Aldridge",0.8641975308642,4.2682900428772,0.17283950617284
"34",200752,"Rudy","Gay",1.7971014492754,13.449000358582,1.5072463768116,200752,"Rudy","Gay",1.463768115942,10.954400062561,1.0579710144928,200752,"Rudy","Gay",2.1014492753623,15.726699829102,1.8115942028986,200752,"Rudy","Gay",1.6086956521739,12.038999557495,1.2753623188406,200752,"Rudy","Gay",0.30434782608696,2.2776598930359,0.23188405797101,200752,"Rudy","Gay",3.8115942028986,28.524900436401,3.463768115942,200752,"Rudy","Gay",0.20289855072464,1.5184400081635,0.14492753623188,200752,"Rudy","Gay",0.56521739130435,4.2299299240112,0.49275362318841,200752,"Rudy","Gay",0.56521739130435,4.2299299240112,0.50724637681159,200752,"Rudy","Gay",0.73913043478261,5.5314497947693,0.15942028985507
"35",200755,"JJ","Redick",0,0,0,200755,"JJ","Redick",2.1973684210526,13.677300453186,2,200755,"JJ","Redick",0.078947368421053,0.49140000343323,0.078947368421053,200755,"JJ","Redick",1.6052631578947,9.9918098449707,1.4078947368421,200755,"JJ","Redick",0.43421052631579,2.7026998996735,0.35526315789474,200755,"JJ","Redick",2.5,15.5609998703,2.3026315789474,200755,"JJ","Redick",5.1973684210526,32.350498199463,4.5394736842105,200755,"JJ","Redick",0.61842105263158,3.8492999076843,0.51315789473684,200755,"JJ","Redick",0.10526315789474,0.6552010178566,0.078947368421053,200755,"JJ","Redick",0.86842105263158,5.4054098129272,0.21052631578947
"36",200757,"Thabo","Sefolosha",0.06,1.6216200590134,0.06,200757,"Thabo","Sefolosha",0.8,21.621599197388,0.64,200757,"Thabo","Sefolosha",0.04,1.0810799598694,0.04,200757,"Thabo","Sefolosha",0.1,2.7026998996735,0.08,200757,"Thabo","Sefolosha",0.1,2.7026998996735,0.1,200757,"Thabo","Sefolosha",1.82,49.18920135498,1.56,200757,"Thabo","Sefolosha",0.12,3.2432401180267,0.12,200757,"Thabo","Sefolosha",0.4,10.810799598694,0.26,200757,"Thabo","Sefolosha",0.06,1.6216200590134,0.06,200757,"Thabo","Sefolosha",0.16,4.3243198394775,0.04
"37",200765,"Rajon","Rondo",0.021739130434783,0.1754390001297,0,200765,"Rajon","Rondo",1.9782608695652,15.964900016785,1.4347826086957,200765,"Rajon","Rondo",1.3260869565217,10.701800346375,1.2391304347826,200765,"Rajon","Rondo",5.6086956521739,45.263198852539,4.195652173913,200765,"Rajon","Rondo",0.08695652173913,0.70175397396088,0.043478260869565,200765,"Rajon","Rondo",1.804347826087,14.561400413513,1.6739130434783,200765,"Rajon","Rondo",0.19565217391304,1.578950047493,0.19565217391304,200765,"Rajon","Rondo",0.23913043478261,1.9298199415207,0.17391304347826,200765,"Rajon","Rondo",0.28260869565217,2.280699968338,0.19565217391304,200765,"Rajon","Rondo",0.82608695652174,6.6666698455811,0.21739130434783
